,date,account_value
605,2021-06-08,92838495.25
606,2021-06-09,92238495.25
607,2021-06-10,95338495.25
608,2021-06-11,95138495.25
609,2021-06-14,95638495.25
610,2021-06-15,96038495.25
611,2021-06-16,94938495.25
612,2021-06-17,94138495.25
613,2021-06-18,95238495.25
614,2021-06-21,93738495.25
615,2021-06-22,93738495.25
616,2021-06-23,93138495.25
617,2021-06-24,91838495.25
618,2021-06-25,92838495.25
619,2021-06-28,92338495.25
620,2021-06-29,94138495.25
621,2021-06-30,93538495.25
