,date,account_value
366,2020-06-24,96030367.45
367,2020-06-25,95475367.45
368,2020-06-26,95078367.45
369,2020-06-29,93071367.45
370,2020-06-30,93714367.45
371,2020-07-01,95319367.45
372,2020-07-02,93955367.45
373,2020-07-03,94838367.45
374,2020-07-06,96765367.45
375,2020-07-07,96363367.45
376,2020-07-08,95962367.45
377,2020-07-09,96283367.45
378,2020-07-10,95802367.45
379,2020-07-13,95399367.45
380,2020-07-14,95721367.45
381,2020-07-15,96363367.45
382,2020-07-16,97567367.45
383,2020-07-17,97005367.45
384,2020-07-20,96123367.45
385,2020-07-21,96363367.45
386,2020-07-22,94838367.45
387,2020-07-23,94918367.45
388,2020-07-24,92429367.45
389,2020-07-27,86247367.45
390,2020-07-28,91466367.45
391,2020-07-29,88334367.45
392,2020-07-30,90743367.45
393,2020-07-31,89138367.45
394,2020-08-03,90903367.45
395,2020-08-04,92590367.45
396,2020-08-05,93232367.45
397,2020-08-06,95399367.45
398,2020-08-07,95962367.45
399,2020-08-10,95159367.45
400,2020-08-11,95159367.45
401,2020-08-12,96042367.45
402,2020-08-13,96684367.45
403,2020-08-14,96925367.45
404,2020-08-17,97166367.45
405,2020-08-18,96042367.45
406,2020-08-19,95802367.45
407,2020-08-20,95721367.45
408,2020-08-21,96042367.45
409,2020-08-24,96765367.45
410,2020-08-25,97407367.45
411,2020-08-26,97246367.45
412,2020-08-27,97326367.45
413,2020-08-28,99013367.45
414,2020-08-31,100378367.45
415,2020-09-01,102143367.45
416,2020-09-03,103348367.45
417,2020-09-04,103589367.45
418,2020-09-07,104391367.45
419,2020-09-08,102947367.45
420,2020-09-09,102625367.45
421,2020-09-10,103348367.45
422,2020-09-11,102625367.45
423,2020-09-14,102947367.45
424,2020-09-15,103428367.45
425,2020-09-16,102947367.45
426,2020-09-17,103188367.45
427,2020-09-18,104712367.45
428,2020-09-21,107684367.45
429,2020-09-22,107281367.45
430,2020-09-23,106960367.45
431,2020-09-24,105436367.45
432,2020-09-25,105757367.45
433,2020-09-28,106238367.45
434,2020-09-29,110104367.45
435,2020-09-30,109811367.45
436,2020-10-01,110202367.45
437,2020-10-02,108930367.45
438,2020-10-05,108244367.45
439,2020-10-06,107951367.45
440,2020-10-07,108930367.45
441,2020-10-08,107853367.45
442,2020-10-09,107658367.45
443,2020-10-12,107951367.45
444,2020-10-13,108049367.45
445,2020-10-14,108342367.45
446,2020-10-15,108440367.45
447,2020-10-16,108342367.45
448,2020-10-19,108636367.45
449,2020-10-20,107168367.45
450,2020-10-21,107364367.45
451,2020-10-22,107658367.45
452,2020-10-23,110887367.45
453,2020-10-26,111376367.45
454,2020-10-27,110495367.45
455,2020-10-28,108342367.45
456,2020-10-29,107853367.45
457,2020-10-30,108930367.45
458,2020-11-02,108539367.45
459,2020-11-03,108636367.45
460,2020-11-04,108930367.45
461,2020-11-05,109713367.45
462,2020-11-06,109713367.45
463,2020-11-09,109713367.45
464,2020-11-10,108440367.45
465,2020-11-11,108440367.45
466,2020-11-12,107951367.45
467,2020-11-13,108342367.45
468,2020-11-16,108049367.45
469,2020-11-17,108539367.45
470,2020-11-18,110300367.45
471,2020-11-19,110593367.45
472,2020-11-20,111767367.45
473,2020-11-23,111474367.45
474,2020-11-24,110495367.45
475,2020-11-25,111376367.45
476,2020-11-26,110790367.45
477,2020-11-27,110691367.45
478,2020-11-30,109125367.45
479,2020-12-01,110593367.45
480,2020-12-02,109909367.45
481,2020-12-03,110397367.45
482,2020-12-04,109909367.45
483,2020-12-07,110887367.45
484,2020-12-08,110104367.45
485,2020-12-09,110593367.45
486,2020-12-10,112844367.45
487,2020-12-11,113432367.45
488,2020-12-14,114215367.45
489,2020-12-15,112062367.45
490,2020-12-16,112453367.45
491,2020-12-17,111278367.45
492,2020-12-18,111278367.45
493,2020-12-21,111865367.45
494,2020-12-22,110790367.45
495,2020-12-23,111083367.45
496,2020-12-24,109615367.45
497,2020-12-25,109909367.45
498,2020-12-28,109615367.45
499,2020-12-29,110104367.45
500,2020-12-30,109713367.45
501,2020-12-31,109713367.45
502,2021-01-04,110202367.45
503,2021-01-05,112671367.45
504,2021-01-06,111683367.45
505,2021-01-07,112276367.45
506,2021-01-08,113856367.45
