,date,account_value
381,2020-07-15,77076346.05000001
382,2020-07-16,77927790.05000001
383,2020-07-17,77814589.25000001
384,2020-07-20,76996462.85000001
385,2020-07-21,76884994.85000001
386,2020-07-22,76884994.85000001
387,2020-07-23,76884994.85000001
388,2020-07-24,74783772.85000001
389,2020-07-27,69838172.85000001
390,2020-07-28,74013372.85000001
391,2020-07-29,71507772.85000001
392,2020-07-30,71405651.65
393,2020-07-31,71405651.65
394,2020-08-03,72714565.65
395,2020-08-04,72609361.65
396,2020-08-05,72609361.65
397,2020-08-06,72609361.65
398,2020-08-07,72949162.45
399,2020-08-10,72306762.45
400,2020-08-11,72306762.45
401,2020-08-12,73013162.45
402,2020-08-13,72901791.65
403,2020-08-14,72901791.65
404,2020-08-17,72982161.25
405,2020-08-18,72082961.25
406,2020-08-19,71890961.25
407,2020-08-20,71826161.25
408,2020-08-21,72082961.25
409,2020-08-24,72661361.25
410,2020-08-25,73174961.25
411,2020-08-26,73046161.25
412,2020-08-27,73110161.25
413,2020-08-28,74459761.25
414,2020-08-31,75551761.25
415,2020-09-01,76963761.25
416,2020-09-03,77927761.25
417,2020-09-04,78120561.25
418,2020-09-07,78000134.05
419,2020-09-08,76723544.44999999
420,2020-09-09,76465944.44999999
421,2020-09-10,77044344.44999999
422,2020-09-11,76465944.44999999
423,2020-09-14,76723544.44999999
424,2020-09-15,77108344.44999999
425,2020-09-16,76723544.44999999
426,2020-09-17,76916344.44999999
427,2020-09-18,78135544.44999999
428,2020-09-21,80513144.44999999
429,2020-09-22,80190744.44999999
430,2020-09-23,79933944.44999999
431,2020-09-24,78714744.44999999
432,2020-09-25,78971544.44999999
433,2020-09-28,79356344.44999999
434,2020-09-29,82449144.44999999
435,2020-09-30,82214744.44999999
436,2020-10-01,82527544.44999999
437,2020-10-02,81509944.44999999
438,2020-10-05,80961144.44999999
439,2020-10-06,80835131.25
440,2020-10-07,80835131.25
441,2020-10-08,80835131.25
442,2020-10-09,80835131.25
443,2020-10-12,80835131.25
444,2020-10-13,80835131.25
445,2020-10-14,80943752.05
446,2020-10-15,81022152.05
447,2020-10-16,80943752.05
448,2020-10-19,80817621.25
449,2020-10-20,80817621.25
450,2020-10-21,80817621.25
451,2020-10-22,80817621.25
452,2020-10-23,80817621.25
453,2020-10-26,81046884.55
454,2020-10-27,80933334.4
455,2020-10-28,80933334.4
456,2020-10-29,80933334.4
457,2020-10-30,80933334.4
458,2020-11-02,80933334.4
459,2020-11-03,80933334.4
460,2020-11-04,80933334.4
461,2020-11-05,81432898.0
462,2020-11-06,81432898.0
463,2020-11-09,81432898.0
464,2020-11-10,81305122.0
465,2020-11-11,81305122.0
466,2020-11-12,80787673.6
467,2020-11-13,81100473.6
468,2020-11-16,80974342.8
469,2020-11-17,80974342.8
470,2020-11-18,80974342.8
471,2020-11-19,80974342.8
472,2020-11-20,81784710.8
473,2020-11-23,81550310.8
474,2020-11-24,81420421.60000001
475,2020-11-25,81420421.60000001
476,2020-11-26,81420421.60000001
477,2020-11-27,81420421.60000001
478,2020-11-30,80038672.0
479,2020-12-01,81213072.0
480,2020-12-02,80665872.0
481,2020-12-03,81056272.0
482,2020-12-04,80665872.0
483,2020-12-07,81448272.0
484,2020-12-08,80821872.0
485,2020-12-09,80693626.80000001
486,2020-12-10,80693626.80000001
487,2020-12-11,80693626.80000001
488,2020-12-14,81126017.85000001
489,2020-12-15,81009486.75000001
490,2020-12-16,81009486.75000001
491,2020-12-17,81009486.75000001
492,2020-12-18,81009486.75000001
493,2020-12-21,81009486.75000001
494,2020-12-22,81009486.75000001
495,2020-12-23,81009486.75000001
496,2020-12-24,81009486.75000001
497,2020-12-25,81009486.75000001
498,2020-12-28,80646275.55000001
499,2020-12-29,81037475.55000001
500,2020-12-30,80724675.55000001
501,2020-12-31,80724675.55000001
502,2021-01-04,81115875.55000001
503,2021-01-05,83091075.55000001
504,2021-01-06,82300675.55000001
505,2021-01-07,82775075.55000001
506,2021-01-08,84039075.55000001
507,2021-01-11,87120675.55000001
508,2021-01-12,86983305.55000001
509,2021-01-13,86983305.55000001
510,2021-01-14,86983305.55000001
511,2021-01-15,86983305.55000001
512,2021-01-18,86983305.55000001
513,2021-01-19,82424217.15
514,2021-01-20,83451417.15
515,2021-01-21,84478617.15
516,2021-01-22,83214617.15
517,2021-01-25,82819417.15
518,2021-01-26,81634617.15
519,2021-01-27,78947417.15
520,2021-01-28,78824981.15
521,2021-01-29,78824981.15
522,2021-02-01,78824981.15
523,2021-02-02,81626455.55
524,2021-02-03,84234455.55
525,2021-02-04,83523255.55
526,2021-02-05,84155255.55
527,2021-02-08,80757655.55
528,2021-02-09,80632848.35000001
529,2021-02-17,81057640.75
530,2021-02-18,81294440.75
531,2021-02-19,80504840.75
532,2021-02-22,80109640.75
533,2021-02-23,79714440.75
534,2021-02-24,79587618.75
535,2021-02-25,79587618.75
536,2021-02-26,79622041.94999999
537,2021-03-01,79497827.55
538,2021-03-02,79497827.55
539,2021-03-03,79057494.35
540,2021-03-04,78187894.35
541,2021-03-05,77871894.35
542,2021-03-08,77239894.35
543,2021-03-09,75896694.35
544,2021-03-10,75777576.35
545,2021-03-11,75777576.35
546,2021-03-12,75777576.35
547,2021-03-15,75777576.35
548,2021-03-16,75777576.35
549,2021-03-17,75262665.54999998
550,2021-03-18,76842665.54999998
551,2021-03-19,76210665.54999998
552,2021-03-22,75499465.54999998
553,2021-03-23,75025065.54999998
554,2021-03-24,73840265.54999998
555,2021-03-25,73681865.54999998
556,2021-03-26,72813065.54999998
557,2021-03-29,74077065.54999998
558,2021-03-30,74235465.54999998
559,2021-03-31,73603465.54999998
560,2021-04-01,75657865.54999998
561,2021-04-02,77001065.54999998
562,2021-04-05,76921865.54999998
563,2021-04-06,76052265.54999998
564,2021-04-07,74946665.54999998
565,2021-04-08,74788265.54999998
566,2021-04-09,74709065.54999998
567,2021-04-12,74867465.54999998
568,2021-04-13,74748940.34999998
569,2021-04-14,74748940.34999998
570,2021-04-15,74748940.34999998
571,2021-04-16,74748940.34999998
572,2021-04-19,74748940.34999998
573,2021-04-20,77163837.54999998
574,2021-04-22,76135837.54999998
575,2021-04-23,77321437.54999998
576,2021-04-26,74555837.54999998
577,2021-04-27,74442053.54999998
578,2021-04-28,74442053.54999998
579,2021-04-29,74173395.94999997
580,2021-05-04,72671795.94999997
581,2021-05-05,72987795.94999997
